mergedPR,label,sha,owner,group_id,#Churn,#Commits,#FilesChanged,JS_files,MaxJsPrFiles,MeanJsPrFiles,NumOverlapfiles,RateMergedPr,RateOverlapFiles,RateOverlapFilesSelf,RatePrCommits,TimecommitsEntropy,TwoCommit,file_rejected_proportion,last_10_merged,last_10_rejected,last_pr,prNum,pr_1Mon_files_Jaccard_Similarity_Self
0.0,1,"['2665e56daada8aff6682473c6b468a3acc4fc8a4', 'deeb42c293ffec554f3de31fc3267ee007f8535a']",eljefedelrodeodeljefe,675,124.0,2.0,5.0,0.0020876826722338,0.2,0.18,3.0,0.0,0.0015495867768595,0.6,11.166666666666666,-0.0,0.00972222,0.6,0.0,10.0,0.0,6.0,0.6
0.0,1,['fb44f14a3589ef5560470b8cf17145fd2f469d8b'],zenparsing,1630,159.0,1.0,3.0,0.0011135857461024,0.25,0.0942219679633867,3.0,0.0,0.0011363636363636,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,9.0,0.0,0.0,0.6666666666666666
0.0,1,['fbfe68613499ca3eee970f0fb95212e3b6c7c84a'],mcollina,1097,111.0,1.0,4.0,0.0010178117048346,0.25,0.1785714285714285,2.0,0.0,0.0011771630370806,0.5,15.555555555555555,0.0,0.0,0.5,1.0,9.0,1.0,9.0,0.5
0.0,1,['da550aa063d00eee33e9c1ac5a6dccec0f4db638'],evanlucas,692,20.0,1.0,3.0,0.0031712473572938,0.4,0.1629166666666666,3.0,0.0,0.0040485829959514,1.0,9.736842105263158,0.0,0.0,1.0,0.0,10.0,0.0,19.0,1.0
0.0,1,['5c72e8bbfb2b59cab4ca1de94ca8641c3a7615e9'],jbergstroem,854,2.0,1.0,1.0,0.0005186721991701,1.0,0.2084761904761905,1.0,0.0,0.0005512679162072,1.0,3.5,0.0,0.0,1.0,1.0,9.0,0.0,24.0,1.0
0.0,1,['e702950306b319346dcff1dd303d3b3121b91242'],thefourtheye,1511,107.0,1.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0079808459696727,1.0,4.844444444444444,0.0,0.0,0.0,4.0,6.0,0.0,45.0,0.0
0.0,1,['0166b0096cd570bc21c6e5172d16902c3f336d40'],addaleax,344,8.0,1.0,2.0,0.002389486260454,0.5,0.2933333333333333,2.0,0.0,0.0012492192379762,1.0,34.47058823529412,0.0,0.0,1.0,1.0,9.0,0.0,136.0,1.0
0.0,1,['8134c621229b7cf479dd43287ac5bde6245a854b'],bengl,461,30.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0010330578512396,1.0,8.75,0.0,0.0,0.5,2.0,8.0,0.0,8.0,0.0
0.0,1,['b9b7b01320392eb6040b0cd64da444ca7cec856e'],ryzokuken,1345,3.0,1.0,2.0,0.0006918021445866,0.5,0.1222910216718266,2.0,0.0,0.0007473841554559,1.0,6.3125,0.0,0.0,1.0,0.0,10.0,0.0,16.0,1.0
0.0,1,['b9f02728de6600a7a00b08c0ae5e5338ca57b953'],devsnek,619,18.0,1.0,2.0,0.0004096681687832,0.3333333333333333,0.1666666666666666,2.0,0.0,0.0010672358591248,1.0,16.515151515151516,0.0,0.0,1.0,0.0,10.0,0.0,33.0,0.5
0.0,1,['a047e019ea873a0290f26f7e56ca38efc6a5b779'],arvind3157,422,48.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
0.0,1,['2b04f6966362ce5a989bbdc5c80aefcfb56bcdf0'],ryzokuken,1345,2.0,1.0,1.0,0.0003472222222222,0.5,0.131203007518797,1.0,0.0,0.0003741114852225,1.0,6.176470588235294,0.0,0.0,1.0,0.0,10.0,0.0,17.0,1.0
0.0,1,['b8aea094a48f180fed5e4459be5bb54fa265564b'],RReverser,237,115.0,1.0,2.0,0.0006462035541195,0.5,0.2208333333333333,2.0,0.0,0.0009004952723998,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0
0.0,1,['8875392a01fa93ec30a147c221cabb4590dfec4a'],eljefedelrodeodeljefe,675,29.0,1.0,1.0,0.0004198152812762,1.0,0.3,1.0,0.0,0.0004255319148936,1.0,9.22222222222222,0.0,0.0,1.0,0.0,10.0,0.0,9.0,1.0
0.0,1,"['f29728621b5518b65c81b1368556bd8e845f7033', 'f6b5d74568e41469c416a2e044e44a51622a61ca']",addaleax,344,16.0,2.0,1.0,0.0005040322580645,0.0277777777777777,0.0096371882086167,1.0,0.109375,0.0006071645415907,1.0,4.90625,-0.0,180.072,1.0,4.0,6.0,0.0,64.0,1.0
0.0,1,['430e9d9b44fc25b45619d416144ea215b98e5c6b'],ajcrites,359,4.0,1.0,1.0,0.0011961722488038,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,1.0
0.0,1,['77a18a420ee3cba8273c79eddec0eed5e758ff49'],mykmelez,1147,2.0,1.0,1.0,0.0005282620179609,1.0,0.65,1.0,0.0,0.0004262574595055,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0
0.0,1,"['19b4dae4ff40b758d791d128c3bb47eaab805ade', '94eea54fdbd90744e5cb7529cb3caca7c1de9544']",jasnell,847,21.0,2.0,3.0,0.0016708437761069,0.3333333333333333,0.1557644110275688,3.0,0.0,0.0011618900077459,1.0,66.51282051282051,-0.0,29.7642,0.6666666666666666,0.0,10.0,0.0,39.0,0.6666666666666666
0.0,1,['c0de81bd09875c8ff9b3f1f405076017000415e9'],cjihrig,550,43.0,1.0,2.0,0.001081081081081,0.3333333333333333,0.0666666666666666,2.0,0.0,0.0016194331983805,1.0,46.0,0.0,0.0,0.5,0.0,10.0,0.0,1.0,0.5
0.0,1,['725923ffe60b6734cd7c8011697bd99d4f5d0924'],antsmartian,406,8.0,1.0,2.0,0.0008193363375665,1.0,0.2175627240143369,2.0,0.0,0.0008822232024702,1.0,3.333333333333333,0.0,0.0,1.0,0.0,10.0,0.0,12.0,1.0
0.0,1,['ecc0e20cbe009a6761a1f444c39b42aa7127cb13'],devsnek,619,206.0,1.0,7.0,0.0029922202274087,0.1923076923076923,0.1527472527472527,7.0,0.0,0.0061135371179039,1.0,13.72,0.0,0.0,0.7142857142857143,0.0,10.0,0.0,25.0,0.7142857142857143
0.0,1,['28adcc4e4f6f82c01d21a2fbd84aec6147a75ea1'],claudiorodriguez,551,136.0,1.0,1.0,0.0004314063848144,0.0053763440860215,0.0017375204728334,1.0,0.0,0.000523834468308,1.0,14.0,0.0,0.0,1.0,1.0,9.0,0.0,2.0,1.0
0.0,1,['ca1263dd319e173a68218fe6030aa5b96fd540ba'],fhinkel,709,8.0,1.0,1.0,0.0003547357218871,0.25,0.13,1.0,0.0,0.0004103405826836,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0
0.0,1,"['528cf2d165774cf24ab1f1003b4d79d9f1aaf5bd', 'ba7bbce871f4085cf1adf36cc322ea3ed17c6fc4', 'f49c18c41c8897d436dd5407dc293a8cfec440fd']",Rokid,246,15.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0004572473708276,1.0,0.0,0.2279750754780076,533.527,1.0,0.0,10.0,0.0,0.0,0.0
0.0,1,['43635c015beba4df2268418e6b25cdd2a12232df'],fhinkel,709,14.0,1.0,2.0,0.0007393715341959,0.2,0.1134199134199134,2.0,0.0,0.0009975062344139,1.0,22.63636363636364,0.0,0.0,1.0,2.0,8.0,0.0,11.0,1.0
0.0,1,['1e3b3e79bb5384387f6cd6ffeac469babb1bd630'],edsadr,668,21.0,1.0,1.0,0.000697350069735,1.0,0.2,1.0,0.0,0.0006447453255963,1.0,1.7777777777777777,0.0,0.0,1.0,0.0,10.0,0.0,27.0,1.0
0.0,1,['34ddf8d23102dbb0fc180ea568aaf88197a9f360'],Trott,307,4.0,1.0,1.0,0.0005910165484633,0.0769230769230769,0.0159027500996412,1.0,0.0,0.0004351610095735,1.0,54.576,0.0,0.0,1.0,0.0,10.0,0.0,125.0,1.0
0.0,1,"['0e2e8e949c91bb67a30db8538673ef3e9e1d7f2b', '30157e872a72f78f695037be5a5ea23462d3e751', '5abe8b912302c82ef273b2b060bb5dbba73eaaaf', 'c6a2af236ed2a04d4887ddc656767f763260a746']",not-an-aardvark,1178,276.0,4.0,3.0,0.0006024096385542,0.3333333333333333,0.2023809523809523,3.0,0.0,0.0027855153203342,1.0,20.0,0.2588927766682489,6.78056,0.3333333333333333,2.0,8.0,0.0,2.0,0.3333333333333333
0.0,1,['b2257f9d4dec82a5d193d665a33430af4f40a38b'],anchnk,390,374.0,1.0,1.0,0.0006180469715698,1.0,0.8666666666666666,1.0,0.0,0.0003633720930232,1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,1.0
0.0,1,['75590f00c60271b37b04d765d223f5ae7cbd812a'],joyeecheung,914,22.0,1.0,2.0,0.0008045052292839,0.5,0.3733333333333333,2.0,0.0125,0.000760167236792,1.0,15.8,0.0,0.0,1.0,0.0,10.0,0.0,80.0,1.0
0.0,1,['9632966e9e389db8f48be18c3346ce2822780cfd'],danbev,585,42.0,1.0,2.0,0.0007374631268436,0.5,0.1666666666666666,2.0,0.0,0.0012787723785166,1.0,20.97674418604652,0.0,0.0,0.5,1.0,9.0,0.0,43.0,0.5
0.0,1,['2771e77cbbe974ca7883ec465fffc680f987e6da'],danbev,585,14.0,1.0,1.0,0.0003182686187141,1.0,0.6,1.0,0.0,0.0005602240896358,1.0,20.244897959183675,0.0,0.0,1.0,0.0,10.0,0.0,49.0,1.0
1.0,1,['dd13d71eb3ee34d84ca9059d40616bd0b44ca0ed'],cjihrig,550,2.0,1.0,1.0,0.0005002501250625,1.0,0.5,1.0,0.8461538461538461,0.0005053057099545,1.0,21.0,0.0,0.0,1.0,1.0,9.0,1.0,13.0,1.0
0.0,1,['ebe74ba8571614fd7f9ae2f44748a8bbc9853adb'],jasnell,847,39.0,1.0,3.0,0.0012714558169103,0.3333333333333333,0.1983333333333333,3.0,0.0,0.0012679628064243,1.0,36.41025641025641,0.0,0.0,0.6666666666666666,1.0,9.0,0.0,39.0,0.6666666666666666
