mergedPR,label,sha,owner,group_id,#Churn,#Commits,#FilesChanged,JS_files,MaxJsPrFiles,MeanJsPrFiles,NumOverlapfiles,RateMergedPr,RateOverlapFiles,RateOverlapFilesSelf,RatePrCommits,TimecommitsEntropy,TwoCommit,file_rejected_proportion,last_10_merged,last_10_rejected,last_pr,prNum,pr_1Mon_files_Jaccard_Similarity_Self
0.0,1,['1e3065ae112fdaa3d1abe92185045d22f319d30d'],MerlinDMC,133,8.0,1.0,2.0,0.0059171597633136,0.4,0.1479569892473118,2.0,0.0,0.0072727272727272,1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,1.0
0.0,1,"['c45942189289a09fefea3e2e65caa320fc405ce1', 'd6d8d0ffe2102479ae2e90b95cc4618e73cbf062']",pmoust,1270,27.0,2.0,2.0,0.0606060606060606,1.0,0.2666666666666666,2.0,0.25,0.0037243947858473,1.0,1.0,-0.0,0.0733333,1.0,0.0,10.0,0.0,4.0,1.0
0.0,1,['3f5a9b70d8522ad17324f829a0ae82f33a16803c'],paul91,1226,7.0,1.0,1.0,0.04,0.5,0.1,1.0,0.0,0.0016051364365971,1.0,0.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,1.0
0.0,1,['56defa346fc802120212b9adf9d0c90f7f4bbf41'],pmoust,1270,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.4,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0
0.0,1,['4bfe18b40d0749c073b3c4ba23f5c908436815d0'],ceh,430,24.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,0.012135922330097,0.8333333333333334,0.0,0.0,0.0,0.1666666666666666,0.0,10.0,0.0,0.0,0.0
1.0,1,['aefa4b2399018c50ff312e389bab0e2ce8ce92eb'],icebourg,780,2.0,1.0,1.0,0.0129870129870129,0.0344827586206896,0.0068965517241379,1.0,0.0,0.0041493775933609,1.0,0.0,0.0,0.0,1.0,8.0,2.0,1.0,0.0,1.0
0.0,1,['67b03247ec1dc4d9b1678bcd8c8e00bed2cfee32'],fdr,653,2.0,1.0,1.0,0.0185185185185185,0.25,0.05,1.0,0.0,0.0043103448275862,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0
0.0,1,['8da91e9636d81f55719d383be442e98f247e6a9b'],rcostanzo,1307,77.0,1.0,3.0,0.0175438596491228,0.0666666666666666,0.0133333333333333,3.0,0.0,0.0081521739130434,1.0,5.5,0.0,0.0,0.3333333333333333,0.0,10.0,0.0,2.0,0.3333333333333333
0.0,1,['82e4bab178171490cd71983e3c42b0558967c996'],ceh,430,42.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0025,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0
0.0,1,['d6e292e8dc023bbc4406a0dd6e0cd674ef200583'],rcostanzo,1307,14.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0054347826086956,1.0,6.5,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0
1.0,1,['5eb216226b526a26029dbce11a16e1a3414bf755'],davedash,524,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0040160642570281,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
0.0,1,['25513f421ff5af83f02a55a0f6e45d45993e7f8f'],mtchavez,1131,14.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0047846889952153,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
0.0,1,['1b6f37b6eb5b29c35b863d6d6bea1fef9ab37b63'],svanharmelen,1505,80.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.571428571428571,0.0,0.0,0.25,0.0,10.0,0.0,7.0,0.0
0.0,1,['31132f1deda695364a030a417a4564c82adb7385'],serenitus,1411,243.0,1.0,4.0,0.0357142857142857,0.2,0.0553846153846153,4.0,0.0,0.0098522167487684,1.0,0.0,0.0,0.0,0.75,0.0,10.0,0.0,0.0,0.5
0.0,1,['2cb1fd898722e80af16d99fefdb38d3c927d8c07'],svanharmelen,1505,65.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,0.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0
0.0,1,['8653dee2a41abca7a05152f53fa16db86e54ec13'],alekstorm,250,22.0,1.0,2.0,0.0058823529411764,0.5,0.1333333333333333,2.0,0.1818181818181818,0.0060975609756097,1.0,1.0,0.0,0.0,1.0,4.0,6.0,0.0,11.0,0.5
0.0,1,"['1d3e30b353a544a2e59dc8ce6b097c7218c4ae17', '60d18e1eb8cdd1b04cb3836d8705e1849cdfc378']",snehaso,1452,31.0,2.0,3.0,0.008955223880597,0.0555555555555555,0.0130465949820788,2.0,0.25,0.0098522167487684,0.6666666666666666,7.75,-0.0,1.27861,1.0,2.0,8.0,0.0,4.0,1.0
0.0,1,['e0033344290423663be4a0ac1f96db62941b6953'],svanharmelen,1505,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0016077170418006,1.0,3.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0
0.0,1,['54db46ef1b6f17871777795e64001d3310323f27'],svanharmelen,1505,58.0,1.0,2.0,0.0059701492537313,0.125,0.0262903225806451,2.0,0.0769230769230769,0.0079365079365079,1.0,7.076923076923077,0.0,0.0,1.0,4.0,6.0,0.0,13.0,1.0
1.0,1,['aad594aed379b61ba2ca6b3dabee0c6a7d971a17'],snehaso,1452,24.0,1.0,3.0,0.008955223880597,0.0096774193548387,0.0019354838709677,3.0,0.0,0.0155440414507772,1.0,9.0,0.0,0.0,1.0,1.0,9.0,0.0,3.0,1.0
0.0,1,['c7f219a781bb83b4179c349487b1ff7ef0577184'],alekstorm,250,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.1428571428571428,0.0026041666666666,0.5,1.2857142857142858,0.0,0.0,1.0,5.0,5.0,0.0,7.0,0.0
0.0,1,"['144ceb800362c7ff31b732970409fe8fbc3670cf', '36ed95c86d90704af033cd190334406739cd572f', 'bed36cc86ac435f7e0537be440955a32ec14f93c']",svanharmelen,1505,71.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0086206896551724,0.4,6.5,0.2292447963374279,3.0775,0.8,0.0,10.0,0.0,8.0,0.0
0.0,1,['4c23019ab7c49290ddb34a914b076dc86c6582a5'],svanharmelen,1505,2.0,1.0,1.0,0.0029850746268656,0.5,0.1131451612903225,1.0,0.0714285714285714,0.0039682539682539,1.0,6.642857142857143,0.0,0.0,1.0,3.0,7.0,0.0,14.0,1.0
0.0,1,['b58e468033d1dbee273a8236870f47afcffd1242'],svanharmelen,1505,7.0,1.0,1.0,0.0030581039755351,0.5,0.2339784946236558,1.0,0.04,0.0036496350364963,1.0,4.24,0.0,0.0,1.0,0.0,10.0,0.0,25.0,1.0
0.0,1,['9797881ed879127e187624a4bf10ec1d904f76e5'],svanharmelen,1505,26.0,1.0,3.0,0.0089285714285714,0.6666666666666666,0.2683040935672514,3.0,0.0434782608695652,0.0112359550561797,1.0,4.521739130434782,0.0,0.0,1.0,0.0,10.0,0.0,23.0,1.0
0.0,1,['83475693965c90861df556b91d4291ba7c8cf765'],svanharmelen,1505,15.0,1.0,1.0,0.0029761904761904,0.0588235294117647,0.0124098671726755,1.0,0.0416666666666666,0.0037037037037037,1.0,4.375,0.0,0.0,1.0,0.0,10.0,0.0,24.0,1.0
0.0,1,['4ace4865d7622cc0055d602a70399feda37ba187'],svanharmelen,1505,60.0,1.0,5.0,0.0148809523809523,0.2,0.1232258064516129,2.0,0.0588235294117647,0.0078431372549019,0.4,5.705882352941177,0.0,0.0,1.0,1.0,9.0,0.0,17.0,1.0
1.0,1,['b595c73d421c77b39b63f2a53e41ef9527247878'],yahyapo,1648,75.0,1.0,3.0,0.008955223880597,0.0666666666666666,0.015268817204301,2.0,0.0,0.0098522167487684,0.6666666666666666,0.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,1.0
0.0,1,['40fa6c3aaaae7470e8a70b90d6b760274bc16705'],svanharmelen,1505,76.0,1.0,2.0,0.0059523809523809,0.3333333333333333,0.1164864010120177,2.0,0.0555555555555555,0.0077220077220077,1.0,5.5,0.0,0.0,1.0,0.0,10.0,0.0,18.0,1.0
0.0,1,['3aeba87e38bae84248a8e0fe389db85a03bbc5d8'],svanharmelen,1505,48.0,1.0,2.0,0.0059523809523809,0.25,0.0655760368663594,2.0,0.0476190476190476,0.0074906367041198,1.0,4.857142857142857,0.0,0.0,1.0,0.0,10.0,0.0,21.0,1.0
0.0,1,['cc4710c9527dcd04aa91b851d7375d70fbc10f46'],svanharmelen,1505,140.0,1.0,1.0,0.0029850746268656,0.5,0.1506451612903225,1.0,0.0833333333333333,0.0039682539682539,1.0,7.583333333333333,0.0,0.0,1.0,4.0,6.0,1.0,12.0,1.0
0.0,1,['57ae6a5da653d3e38fd3fba5a4d039971cab6877'],svanharmelen,1505,1.0,1.0,1.0,0.0087719298245614,1.0,0.5,1.0,0.0344827586206896,0.0037174721189591,1.0,3.965517241379312,0.0,0.0,1.0,0.0,10.0,0.0,29.0,1.0
0.0,1,['528167513bc74d80b53d39d4f2a03799c2ae8f08'],svanharmelen,1505,26.0,1.0,1.0,0.0029761904761904,0.0032258064516129,0.0006451612903225,1.0,0.0526315789473684,0.0038610038610038,1.0,5.2631578947368425,0.0,0.0,1.0,0.0,10.0,0.0,19.0,1.0
0.0,1,"['47b244d296c6f80f840caab748cd542d094798b2', 'b7238ca6f2225b10a577f9ae605b245104469d5b']",CashStar,38,218.0,2.0,3.0,0.0084745762711864,0.0384615384615384,0.0076923076923076,0.0,0.0,0.0,0.0,0.0,-0.0,603.614,1.0,0.0,10.0,0.0,0.0,0.3333333333333333
0.0,1,['6be4b2e807818e8d5de159f975fa50f0bfd92040'],svanharmelen,1505,2.0,1.0,1.0,0.0169491525423728,0.5,0.1399999999999999,1.0,0.0,0.0043103448275862,1.0,6.888888888888889,0.0,0.0,1.0,0.0,10.0,0.0,9.0,1.0
0.0,1,['852e2f74ca21864d8348ccee72122137071c4a4b'],svanharmelen,1505,1.0,1.0,1.0,0.0087719298245614,1.0,0.4333333333333333,1.0,0.032258064516129,0.0037174721189591,1.0,3.806451612903226,0.0,0.0,1.0,0.0,10.0,0.0,31.0,1.0
0.0,1,['863fd0c7d29f9cd471023665e5deb55da5d1847e'],bitglue,357,1.0,1.0,1.0,0.0069930069930069,1.0,0.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,10.0,0.0,4.0,1.0
0.0,1,['83c760fcb3ebd1d5117e53a4b48617fd831c24ba'],svanharmelen,1505,1335.0,1.0,17.0,0.0507462686567164,0.5,0.1585972850678733,17.0,0.0666666666666666,0.0674603174603174,1.0,6.266666666666667,0.0,0.0,1.0,3.0,7.0,0.0,15.0,1.0
0.0,1,"['27a97c4498d6c3f0a77b7c0bbb24bcc894062f50', 'd9af954c6021a78ca1fe37e2114b1f7b87072967']",svanharmelen,1505,40.0,2.0,1.0,0.0029850746268656,1.0,0.2006451612903225,1.0,0.0625,0.0039682539682539,1.0,5.9375,-0.0,0.188333,1.0,3.0,7.0,0.0,16.0,1.0
0.0,1,['7759a28e9c9480d2f0978b48248a4fd9e746bbeb'],atlassian,308,1.0,1.0,1.0,0.0093457943925233,1.0,0.8,1.0,0.0,0.0033333333333333,1.0,9.0,0.0,0.0,1.0,0.0,10.0,0.0,2.0,1.0
0.0,1,['b96f373ee98262b7c49c2e4bf91041f3ec0c3a06'],svanharmelen,1505,16.0,1.0,1.0,0.0087719298245614,1.0,0.3,1.0,0.0357142857142857,0.0037174721189591,1.0,4.035714285714286,0.0,0.0,1.0,0.0,10.0,0.0,28.0,1.0
0.0,1,['fbfbccb8956f2955c2fdd6dfcae7ed41a3f513a3'],atlassian,308,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,0.0
0.0,1,['fd20c7723002f5ec82d906a0815f5a48f1f3796a'],atlassian,308,30.0,1.0,1.0,0.0076335877862595,1.0,0.4,1.0,0.0,0.0047393364928909,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0
0.0,1,['bb3bbcc0fc8c870626f99b7b2aefdd63ae407d2d'],svanharmelen,1505,2.0,1.0,1.0,0.0031055900621118,0.0263157894736842,0.0059083191850594,1.0,0.0384615384615384,0.0035714285714285,1.0,4.115384615384615,0.0,0.0,1.0,0.0,10.0,0.0,26.0,1.0
