predict_flag,true_flag,predicted_flag
['4bf21ab15e9adb0b1dd8c4d3993d6d3ea4c1c6a3'],0.0,0.0
['22da7c750ef288001d31e3b68822d53de02c6e1e'],-1.0,1.0
['9760ea29537ce7753e6e0d516865e70142db5824'],-1.0,1.0
['40fa021fc115fdfa61a34f3bfc5f94cff4899d21'],-1.0,1.0
['b7086aaa3a76b249351f5edff543ff950f4f6c7e'],-1.0,1.0
['11780d6a25b3bb340b484b8d1152f3c16556da9c'],-1.0,1.0
['912d5f3547f26e182f9336153ac3bbb3bc7b59e0'],1.0,1.0
['df4f243894f3754a105f29e260f0e35d8a3756da'],-1.0,1.0
['d4ddafd55635e06e37bf36ed2342c006f878ffaf'],-1.0,1.0
['47dfb7474b02375567cc2cc124244d8c3163f528'],-1.0,1.0
['b3ce08f1b509ddfb2325427ddc348e3863a9aa38'],-1.0,1.0
['a0f771a3b8e610a0ddadc7dae85ab6c7bd0fe2bb'],-1.0,1.0
['3f142285b3ffd2bcaf62bccee17376ab4d05b882'],-1.0,1.0
['95552c401964d079912b79cc8bc1275e4ab11cbe'],1.0,
